year,date,section_id,text,fallacy,subcategory,speaker,complete_date,filename,component_id,component_span,component_text
2000,17Oct,12,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri. And I want to honor that among his other achievements here.",Appeal to Authority,Without Evidence,GORE,17 10 2000,28_2000,T201,66701 66823,Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri
2016,26Sep,3,"country.I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just—just came in.",Appeal to Authority,Without Evidence,TRUMP,26 9 2016,41_2016,T673,43796 43901,"I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just—just came in"
2016,26Sep,3,"We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States.We",Appeal to Authority,Without Evidence,TRUMP,26 9 2016,41_2016,T674,43903 44026,"We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States"
2016,26Sep,3,"I have the endorsement of the NRA, which I'm very proud of.",Appeal to Authority,Without Evidence,TRUMP,26 9 2016,41_2016,T564,51419 51532,"When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I’m very proud of"
2008,26Sep,4,"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.",Appeal to Authority,Without Evidence,OBAMA,26 9 2008,33_2008,T686,65354 65369,it may not work
1988,25Sep,8,I think it was one of the things that Mr. Bush said about Mr. Reagan back in 1980.,Appeal to Authority,Without Evidence,DUKAKIS,25 9 1988,13_1988,T800,52120 52201,I think it was one of the things that Mr. Bush said about Mr. Reagan back in 1980
1988,25Sep,8,I thought the administration was opposed to the Midgetman. I thought the administration was at the negotiating table in Geneva suggesting that we ban mobile missile systems entirely.,Appeal to Authority,Without Evidence,DUKAKIS,25 9 1988,13_1988,T864,58866 58923,I thought the administration was opposed to the Midgetman
2008,26Sep,2,"Senator McCain opposed funding for troops in legislation that had a timetable, because he didn't believe in a timetable.",Appeal to Authority,Without Evidence,OBAMA,26 9 2008,33_2008,T418,43672 43749,Senator McCain opposed funding for troops in legislation that had a timetable
2008,26Sep,2,Admiral Mullen suggests that Senator Obama's plan is dangerous for America.,Appeal to Authority,Without Evidence,MCCAIN,26 9 2008,33_2008,T443,45422 45496,Admiral Mullen suggests that Senator Obama's plan is dangerous for America
2004,30Sep,5,And Colin Powell so stated.,Appeal to Authority,Without Evidence,BUSH,30 9 2004,29_2004,T760,63727 63749,Colin Powell so stated
2004,30Sep,5,"As George Will said the other day, ""Freedom on the march; not in Russia right now.""",Appeal to Authority,Without Evidence,KERRY,30 9 2004,29_2004,T859,76619 76699,"George Will said the other day, ""Freedom on the march; not in Russia right now."""
2000,11Oct,6,"And the ""Los Angeles Times"" spent a lot of ink going into that.",Appeal to Authority,Without Evidence,GORE,11 10 2000,27_2000,T641,54405 54463,"the ""Los Angeles Times"" spent a lot of ink going into that"
1960,21Oct,8,"The position of the United States has been that this build-up, in the words of the president, has been foolish.",Appeal to Authority,Without Evidence,KENNEDY,21 10 1960,4_1960,T392,49118 49228,"The position of the United States has been that this build-up, in the words of the president, has been foolish"
2000,03Oct,6,The other day I was honored to be flanked by Colin Powell and General Norman Schwartzkopf recently stood by me side and agreed with me.,Appeal to Authority,Without Evidence,BUSH,3 10 2000,25_2000,T635,41276 41410,The other day I was honored to be flanked by Colin Powell and General Norman Schwartzkopf recently stood by me side and agreed with me
2000,03Oct,6,"Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate to -- because they want to show their support that shows I know how to lead.",Appeal to Authority,Without Evidence,BUSH,3 10 2000,25_2000,T669,44270 44439,"Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate"
2016,26Sep,1,"When you look at what's happening in Mexico, a friend of mine who builds plants said it's the eighth wonder of the world.",Appeal to Authority,Without Evidence,TRUMP,26 9 2016,41_2016,T41,5009 5129,"When you look at what’s happening in Mexico, a friend of mine who builds plants said it’s the eighth wonder of the world"
2008,26Sep,3,"I'm not prepared at this time to cut off aid to Pakistan. So I'm not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan.",Appeal to Authority,Without Evidence,MCCAIN,26 9 2008,33_2008,T494,49586 49642,I'm not prepared at this time to cut off aid to Pakistan
2008,26Sep,3,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Appeal to Authority,Without Evidence,MCCAIN,26 9 2008,33_2008,T602,58143 58211,"if we suffer defeat in Iraq, which General Petraeus predicts we will"
2008,26Sep,3,General Petraeus,Appeal to Authority,Without Evidence,MCCAIN,26 9 2008,33_2008,T377,39747 39843,Senator Obama didn't go to Iraq for 900 days and never asked for a meeting with General Petraeus
2000,11Oct,5,"But I think that we should find a way to allow some kind of civic unions, and I basically agree with Dick Cheney and Joe Lieberman.",Appeal to Authority,Without Evidence,GORE,11 10 2000,27_2000,T567,47730 47798,I think that we should find a way to allow some kind of civic unions
2004,13Oct,10,"I remember a lady in Houston, Texas, told me, ""Reading is the new civil right,"" and she's right.",Appeal to Authority,Without Evidence,BUSH,13 10 2004,32_2004,T134,56304 56399,"I remember a lady in Houston, Texas, told me, ""Reading is the new civil right,"" and she's right"
2004,30Sep,2,Prime Minister Allawi believes they want to.,Appeal to Authority,Without Evidence,BUSH,30 9 2004,29_2004,T272,22088 22131,Prime Minister Allawi believes they want to
2004,30Sep,2,"The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor.""",Appeal to Authority,Without Evidence,KERRY,30 9 2004,29_2004,T336,27581 27776,"The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor."""
1996,06Oct,9,"Now, remember, folks, even Senator Dole's campaign co-chair here, Senator D'Amato, says he's got to cut Medicare to pay for this.",Appeal to Authority,Without Evidence,CLINTON,6 10 1996,22_1996,T986,78447 78553,"even Senator Dole's campaign co-chair here, Senator D'Amato, says he's got to cut Medicare to pay for this"
1996,06Oct,9,"I remember one day on the floor I said now, gentlemen, let me tax your memories, and Kennedy jumped up and said, why haven't we thought of that before. You know, so one of your liberal friends.",Appeal to Authority,Without Evidence,DOLE,6 10 1996,22_1996,T1004,81229 81379,"I remember one day on the floor I said now, gentlemen, let me tax your memories, and Kennedy jumped up and said, why haven't we thought of that before"
2004,08Oct,5,"For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor.",Appeal to Authority,Without Evidence,KERRY,8 10 2004,31_2004,T670,22448 22712,"For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor"
